DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221223226,11/8/2022 0:00,11/4/2022 0:00,1130,12,77th Street,1245,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1202 0344,79,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,1100 W  64TH                         ST,,33.9814,-118.2937
220912826,8/20/2022 0:00,8/18/2022 0:00,2200,9,Van Nuys,946,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1300,51,M,H,101,STREET,,,IC,Invest Cont,331,,,,5600    RANCHITO                     AV,,34.1721,-118.4356
220910502,6/19/2022 0:00,5/30/2022 0:00,1446,9,Van Nuys,964,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 2000,22,F,O,727,SHOPPING MALL (COMMON AREA),511,VERBAL THREAT,AO,Adult Other,930,,,,14000    RIVERSIDE                    DR,,34.1576,-118.4387
220125764,12/4/2022 0:00,12/4/2022 0:00,500,1,Central,164,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0448 0913 2000 0444 1814,36,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,600 S  MAIN                         ST,,34.0453,-118.2499
220211214,5/19/2022 0:00,5/19/2022 0:00,1200,2,Rampart,212,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,53,M,B,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,300 N  MADISON                      AV,,34.0763,-118.2892
220117830,8/8/2022 0:00,8/7/2022 0:00,800,1,Central,139,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 E  2ND                          ST,,34.0472,-118.2371
220125002,11/21/2022 0:00,11/20/2022 0:00,900,1,Central,182,1,480,BIKE - STOLEN,344,31,M,H,102,SIDEWALK,,,IC,Invest Cont,480,,,,HOPE,OLYMPIC,34.0437,-118.2616
220406682,3/22/2022 0:00,3/22/2022 0:00,200,4,Hollenbeck,426,2,860,BATTERY WITH SEXUAL CONTACT,0500 0522 0913 0558,27,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,3400    LINDA VISTA                  TR,,34.0851,-118.1722
220712140,7/26/2022 0:00,7/24/2022 0:00,1200,7,Wilshire,722,2,624,BATTERY - SIMPLE ASSAULT,0416 0445 0913 1202,75,F,B,510,NURSING/CONVALESCENT/RETIREMENT HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 S  SAN VICENTE                  BL,,34.0687,-118.3747
222115687,10/21/2022 0:00,10/21/2022 0:00,210,21,Topanga,2189,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 1813 2000,17,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,4900    SERRANIA                     AV,,34.1588,-118.5883
221914833,9/24/2022 0:00,9/24/2022 0:00,700,19,Mission,1931,2,624,BATTERY - SIMPLE ASSAULT,0416 0401 1822 1266,31,M,O,701,HOSPITAL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,15000    RINALDI                      ST,,34.283,-118.4635
221014484,9/26/2022 0:00,9/23/2022 0:00,1600,10,West Valley,1003,1,310,BURGLARY,1822 0344 0321 1402,0,F,O,203,OTHER BUSINESS,,,AA,Adult Arrest,310,998,,,18500    ROSCOE                       BL,,34.2208,-118.5361
221007911,4/13/2022 0:00,4/13/2022 0:00,1520,10,West Valley,1023,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0422,52,M,W,203,OTHER BUSINESS,511,VERBAL THREAT,AO,Adult Other,930,,,,19200    VANOWEN                      ST,,34.1938,-118.5516
221012649,8/3/2022 0:00,8/3/2022 0:00,1215,10,West Valley,1011,2,354,THEFT OF IDENTITY,1822 0922 0930,29,F,H,602,BANK,,,IC,Invest Cont,354,,,,7200    CLAIRE                       AV,,34.2012,-118.5502
221905176,2/1/2022 0:00,1/10/2022 0:00,1202,19,Mission,1999,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,37,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,8100    CROSNOE                      AV,,34.2177,-118.4259
221307147,3/1/2022 0:00,2/28/2022 0:00,1520,13,Newton,1345,2,860,BATTERY WITH SEXUAL CONTACT,0913 2024 0522 0503,18,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,1300 E  41ST                         ST,,34.0104,-118.2535
220121331,9/26/2022 0:00,9/24/2022 0:00,1807,1,Central,153,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 2028 1414 1822 0325,24,M,H,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,600 S  BROADWAY,,34.0466,-118.252
221514869,9/13/2022 0:00,9/10/2022 0:00,1700,15,N Hollywood,1548,1,330,BURGLARY FROM VEHICLE,344,69,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,5400    FAIR                         AV,,34.1681,-118.3743
221916356,11/2/2022 0:00,11/1/2022 0:00,1200,19,Mission,1979,2,354,THEFT OF IDENTITY,,50,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,13000    OTTOMAN                      ST,,34.2373,-118.4164
220209461,4/28/2022 0:00,4/21/2022 0:00,1400,2,Rampart,256,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 2034 1202 2032,64,M,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,1900 W  6TH                          ST,,34.0585,-118.2725
221817555,9/17/2022 0:00,9/17/2022 0:00,2000,18,Southeast,1841,2,624,BATTERY - SIMPLE ASSAULT,0448 0913,18,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 W  109TH                        PL,,33.9365,-118.2848
220117077,7/29/2022 0:00,7/18/2022 0:00,30,1,Central,143,1,330,BURGLARY FROM VEHICLE,1609 1307 0344 0329,31,M,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,300 W  4TH                          ST,,34.0495,-118.2494
222112189,7/27/2022 0:00,7/26/2022 0:00,2200,21,Topanga,2149,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6800    WINNETKA                     AV,,34.1938,-118.571
220900927,8/25/2022 0:00,8/24/2022 0:00,1540,9,Van Nuys,964,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 1300 1310 1414 1822 0605 0919 0334 1402,24,M,H,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,AA,Adult Arrest,230,998,,,VAN NUYS                     BL,VENTURA                      FY,34.1603,-118.4399
220715530,10/21/2022 0:00,10/20/2022 0:00,2355,7,Wilshire,759,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,NORTON,PICO,34.0476,-118.3238
221117536,12/16/2022 0:00,12/16/2022 0:00,100,11,Northeast,1147,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1822,46,F,W,101,STREET,,,IC,Invest Cont,331,,,,1900    WOLLAM                       ST,,34.104,-118.2257
221704695,1/14/2022 0:00,1/14/2022 0:00,300,17,Devonshire,1794,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0400 0448 0444 0419,28,F,H,707,GARAGE/CARPORT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,18400    MALDEN                       ST,,34.2251,-118.5334
221116770,11/27/2022 0:00,11/23/2022 0:00,1600,11,Northeast,1148,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,71,F,W,101,STREET,,,IC,Invest Cont,331,,,,4800    ELDRED                       ST,,34.108,-118.2091
220714492,9/23/2022 0:00,9/22/2022 0:00,1527,7,Wilshire,736,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 2028 0378,21,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,343,,,,400 S  LA BREA                      AV,,34.0669,-118.3456
220316890,9/16/2022 0:00,9/15/2022 0:00,1900,3,Southwest,359,1,330,BURGLARY FROM VEHICLE,1822 0344 1300 1601,46,M,Z,108,PARKING LOT,,,IC,Invest Cont,330,,,,3800 S  FIGUEROA                     ST,,34.0158,-118.2828
221510692,6/6/2022 0:00,6/4/2022 0:00,1700,15,N Hollywood,1506,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,44,F,H,724,TRADE SCHOOL (MEDICAL-TECHNICAL-BUSINESS)*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,341,,,,7200    FAIR                         AV,,34.2012,-118.3747
221007000,3/21/2022 0:00,3/21/2022 0:00,1,10,West Valley,1021,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2038 0913 0554 0602,50,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,902,,,,6900    TUNNEY                       AV,,34.1961,-118.5563
220516710,12/2/2022 0:00,12/2/2022 0:00,601,5,Harbor,566,2,354,THEFT OF IDENTITY,,50,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1200 S  PALOS VERDES                 ST,,33.7333,-118.2814
221419923,11/15/2022 0:00,11/4/2022 0:00,2000,14,Pacific,1466,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,54,M,W,101,STREET,,,IC,Invest Cont,331,,,,7700    BELAND                       AV,,33.9721,-118.4055
221710423,5/12/2022 0:00,5/5/2022 0:00,900,17,Devonshire,1774,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,23,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,ZELZAH                       AV,HALSTED                      ST,34.245,-118.5233
222111893,7/19/2022 0:00,7/19/2022 0:00,1120,21,Topanga,2156,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,VICTORY,OWENSMOUTH,34.1877,-118.6015
220112696,5/19/2022 0:00,5/19/2022 0:00,1,1,Central,134,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0444 0429 0416,26,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,300 S  BROADWAY,,34.051,-118.248
220916373,11/20/2022 0:00,11/20/2022 0:00,130,9,Van Nuys,923,2,624,BATTERY - SIMPLE ASSAULT,0444 0913,55,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,14800    VANOWEN                      ST,,34.1939,-118.4556
220714481,9/25/2022 0:00,9/25/2022 0:00,1250,7,Wilshire,724,1,210,ROBBERY,0945 0325 0443 0334,21,X,X,203,OTHER BUSINESS,216,SCISSORS,AA,Adult Arrest,210,,,,100    THE GROVE                    DR,,34.0736,-118.3563
222114167,9/11/2022 0:00,9/11/2022 0:00,2130,21,Topanga,2157,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 1822,35,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",308,STICK,IC,Invest Cont,230,,,,20500    HARTLAND                     ST,,34.1946,-118.5808
221411253,5/22/2022 0:00,5/22/2022 0:00,1715,14,Pacific,1466,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1501,17,M,B,503,HOTEL,,,IC,Invest Cont,237,,,,6500 S  SEPULVEDA                    BL,,33.975,-118.4002
230104803,1/12/2023 0:00,12/23/2022 0:00,2146,1,Central,182,2,901,VIOLATION OF RESTRAINING ORDER,1501,32,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901,,,,1200 S  HOPE                         ST,,34.0408,-118.2644
220710025,6/4/2022 0:00,6/3/2022 0:00,1540,7,Wilshire,734,1,352,PICKPOCKET,1822 0344,44,F,H,405,CLOTHING STORE,,,IC,Invest Cont,352,,,,6200 W  3RD                          ST,,34.0708,-118.3563
220407055,3/28/2022 0:00,3/4/2022 0:00,1,4,Hollenbeck,443,2,900,VIOLATION OF COURT ORDER,0913 2004 2038,66,F,W,101,STREET,,,AO,Adult Other,900,,,,2000    MARENGO                      ST,,34.0609,-118.2052
220318081,10/7/2022 0:00,10/5/2022 0:00,800,3,Southwest,363,2,354,THEFT OF IDENTITY,0100 1822 0929 0935,23,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4000    ABOURNE                      RD,,34.0124,-118.3435
222017652,9/28/2022 0:00,9/28/2022 0:00,750,20,Olympic,2073,2,624,BATTERY - SIMPLE ASSAULT,0400 0913 0319 0448 0444 1309,30,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2100    CAMBRIDGE                    ST,,34.0446,-118.3061
220107734,3/4/2022 0:00,3/4/2022 0:00,1340,1,Central,128,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0400,0,X,X,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,740,,,,300 E  2ND                          ST,,34.0498,-118.24
220316967,9/17/2022 0:00,7/14/2022 0:00,1831,3,Southwest,338,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0325 1822 0344 0352,21,X,X,404,DEPARTMENT STORE,,,AA,Adult Arrest,442,,,,3100 S  HOOVER                       ST,,34.0268,-118.2896
221614975,12/8/2022 0:00,12/8/2022 0:00,855,16,Foothill,1638,1,310,BURGLARY,1609,42,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,10300    MCCLEMONT                    AV,,34.256,-118.2951
221608324,5/13/2022 0:00,5/9/2022 0:00,1700,16,Foothill,1612,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,23,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,11100    NORRIS                       AV,,34.2719,-118.4178
220613070,7/11/2022 0:00,7/8/2022 0:00,1615,6,Hollywood,656,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 1202,63,M,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,6200    SANTA MONICA                 BL,,34.0907,-118.3244
220704765,1/22/2022 0:00,1/21/2022 0:00,2200,7,Wilshire,723,1,352,PICKPOCKET,1822 0344,30,F,B,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,352,,,,8100 W  3RD                          ST,,34.0721,-118.3659
220911462,7/16/2022 0:00,7/14/2022 0:00,1200,9,Van Nuys,914,2,624,BATTERY - SIMPLE ASSAULT,0601 0448 0429,34,F,O,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,14500    SHERMAN                      WY,,34.2012,-118.4487
221805221,1/28/2022 0:00,1/28/2022 0:00,800,18,Southeast,1822,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 2004 0329 1202,61,M,B,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,745,,,,200 W  102ND                        ST,,33.9437,-118.2762
221821120,11/25/2022 0:00,11/11/2022 0:00,835,18,Southeast,1831,1,330,BURGLARY FROM VEHICLE,0329 0344 1612 1822 0358,45,F,B,108,PARKING LOT,,,IC,Invest Cont,330,,,,500 W  127TH                        ST,,33.9176,-118.2829
220122064,10/8/2022 0:00,10/8/2022 0:00,125,1,Central,145,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400 S  MAIN                         ST,,34.0481,-118.2472
220708448,4/26/2022 0:00,4/25/2022 0:00,1600,7,Wilshire,782,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 2004 1822,36,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,6000    CADILLAC                     AV,,34.0374,-118.3742
220909359,5/20/2022 0:00,4/8/2022 0:00,1800,9,Van Nuys,974,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4600    CEDROS                       AV,,34.1548,-118.4531
221820862,11/19/2022 0:00,11/19/2022 0:00,1515,18,Southeast,1842,2,624,BATTERY - SIMPLE ASSAULT,0416 0913 1820,31,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,110TH                        ST,SAN PEDRO,33.9357,-118.2695
221100558,2/12/2022 0:00,2/11/2022 0:00,930,11,Northeast,1138,1,648,ARSON,1402 0907,62,M,B,121,YARD (RESIDENTIAL/BUSINESS),506,FIRE,IC,Invest Cont,648,998,,,200    LA FOLLETTE                  DR,,34.1157,-118.187
220213382,7/16/2022 0:00,7/16/2022 0:00,445,2,Rampart,261,2,624,BATTERY - SIMPLE ASSAULT,1822 1234 0419 0429 2014,26,F,O,207,BAR/COCKTAIL/NIGHTCLUB,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2500 W  8TH                          ST,,34.0568,-118.2821
220413265,9/17/2022 0:00,9/16/2022 0:00,1800,4,Hollenbeck,497,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,OLYMPIC                      BL,CAMULOS                      ST,34.0225,-118.2156
221817028,9/7/2022 0:00,9/7/2022 0:00,1200,18,Southeast,1822,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 W  COLDEN                       AV,,33.9492,-118.2739
221813794,7/6/2022 0:00,7/6/2022 0:00,2200,18,Southeast,1844,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 2000 1814 0913 0329,41,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,740,,,,700 E  112TH                        ST,,33.9328,-118.2622
221913452,8/21/2022 0:00,8/21/2022 0:00,200,19,Mission,1962,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,14800    NOVICE                       PL,,34.2443,-118.4554
221711848,8/1/2022 0:00,8/1/2022 0:00,1255,17,Devonshire,1794,2,625,OTHER ASSAULT,1202 2021 0913 0601 0447,63,M,H,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,625,,,,18700    BRYANT                       ST,,34.2273,-118.5405
221515023,8/15/2022 0:00,8/11/2022 0:00,1111,15,N Hollywood,1532,1,330,BURGLARY FROM VEHICLE,1300 0344,64,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,12100    EMELITA                      ST,,34.1763,-118.3965
221205769,2/3/2022 0:00,2/2/2022 0:00,1300,12,77th Street,1249,1,310,BURGLARY,1602,0,X,X,109,PARK/PLAYGROUND,,,IC,Invest Cont,310,,,,7000 S  FIGUEROA                     ST,,33.9763,-118.2827
221113660,9/9/2022 0:00,9/8/2022 0:00,850,11,Northeast,1162,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1822,26,M,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,1500 N  VERMONT                      AV,,34.0982,-118.2918
221512018,7/8/2022 0:00,6/21/2022 0:00,800,15,N Hollywood,1599,2,354,THEFT OF IDENTITY,1822 0930 1501,66,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7200    PACIFIC VIEW                 DR,,34.1209,-118.3489
222015840,10/14/2022 0:00,10/14/2022 0:00,800,20,Olympic,2056,1,210,ROBBERY,0913 0552 0344 0432,12,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,PICO,VERMONT,34.0473,-118.2916
220912537,8/13/2022 0:00,8/11/2022 0:00,915,9,Van Nuys,914,2,649,DOCUMENT FORGERY / STOLEN FELONY,1501 1822 1402,42,M,O,401,MINI-MART,,,IC,Invest Cont,649,998,,,7000    VAN NUYS                     BL,,34.1975,-118.4487
221907434,3/23/2022 0:00,3/23/2022 0:00,1310,19,Mission,1954,2,354,THEFT OF IDENTITY,0930 0928 0929 0922,52,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10100 N  SEPULVEDA                    BL,,34.2536,-118.4674
220314580,8/2/2022 0:00,8/2/2022 0:00,1215,3,Southwest,332,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 2034 0400,50,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,ADAMS                        BL,WEST                         BL,34.0326,-118.3417
220122095,10/8/2022 0:00,8/25/2022 0:00,1,1,Central,141,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,400 S  FIGUEROA                     ST,,34.0542,-118.2566
221217355,8/11/2022 0:00,8/11/2022 0:00,100,12,77th Street,1211,1,210,ROBBERY,1300 1822 0371 1308 0216 0302 0344 0346 0352,43,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,ARLINGTON                    AV,54TH                         ST,33.9932,-118.3182
222111651,7/12/2022 0:00,7/11/2022 0:00,2022,21,Topanga,2187,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0332 1202,77,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,5300    ELVIRA                       RD,,34.1649,-118.6027
220700954,12/3/2022 0:00,12/3/2022 0:00,530,7,Wilshire,737,1,310,BURGLARY,0329 0344 1609 1402,21,X,X,201,JEWELRY STORE,,,IC,Invest Cont,310,998,,,5100    WILSHIRE                     BL,,34.0622,-118.3407
220220312,11/16/2022 0:00,11/14/2022 0:00,1650,2,Rampart,218,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0385 0329 0344,0,X,X,101,STREET,,,IC,Invest Cont,331,,,,RIDGE                        WY,WALLACE                      AV,34.0721,-118.2547
220911684,7/21/2022 0:00,7/20/2022 0:00,1530,9,Van Nuys,926,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1602,54,F,W,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,740,,,,6500    SYLMAR                       AV,,34.1887,-118.4465
220318928,10/23/2022 0:00,10/23/2022 0:00,310,3,Southwest,315,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2600    CIMARRON                     ST,,34.0327,-118.3151
221410386,5/5/2022 0:00,5/4/2022 0:00,2300,14,Pacific,1409,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,0,X,X,230,DAY CARE/ADULTS*,,,IC,Invest Cont,745,,,,9600    VENICE                       BL,,34.0249,-118.396
221818048,9/27/2022 0:00,9/27/2022 0:00,1130,18,Southeast,1836,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0603 0432 0421 0361,37,F,H,511,PROJECT/TENEMENT/PUBLIC HOUSING,511,VERBAL THREAT,IC,Invest Cont,930,,,,10400    ANTWERP                      ST,,33.9415,-118.2483
222019639,12/24/2022 0:00,12/23/2022 0:00,1630,20,Olympic,2093,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,WASHINGTON,HARVARD,34.04,-118.3043
221106772,3/17/2022 0:00,3/16/2022 0:00,1500,11,Northeast,1162,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,4600 W  SUNSET                       BL,,34.0982,-118.2896
231307211,3/3/2023 0:00,3/24/2022 0:00,2000,13,Newton,1317,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 0305 1822,34,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,LONG BEACH                   ST,WASHINGTON                   ST,34.0206,-118.2428
220718309,12/28/2022 0:00,12/6/2022 0:00,1200,7,Wilshire,758,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1259 2024 0913 1820,14,F,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,930,,,,4600 W  OLYMPIC                      BL,,34.0562,-118.3314
221404177,1/3/2022 0:00,1/3/2022 0:00,1601,14,Pacific,1477,2,354,THEFT OF IDENTITY,1501,36,F,H,710,OTHER PREMISE,,,IC,Invest Cont,354,,,,7800    NAYLOR                       AV,,33.9698,-118.3947
221413217,6/24/2022 0:00,6/24/2022 0:00,930,14,Pacific,1428,2,354,THEFT OF IDENTITY,377,61,F,W,602,BANK,,,IC,Invest Cont,354,,,,10800    ROSE                         AV,,34.0257,-118.4156
221509975,5/21/2022 0:00,5/20/2022 0:00,2000,15,N Hollywood,1543,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5400    VANTAGE                      AV,,34.1687,-118.3982
221307479,3/5/2022 0:00,3/5/2022 0:00,2030,13,Newton,1353,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0913 0416,47,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,600 E  46TH                         ST,,34.0016,-118.2653
222011786,6/29/2022 0:00,4/26/2022 0:00,2130,20,Olympic,2027,1,330,BURGLARY FROM VEHICLE,1300 0358 0321 0344 1612 1822,30,M,C,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,330,,,,600 S  CATALINA                     ST,,34.0636,-118.2954
221311930,5/27/2022 0:00,5/27/2022 0:00,800,13,Newton,1351,1,310,BURGLARY,1607 0344 0913,25,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4200 S  OLIVE                        ST,,34.0074,-118.2795
221910739,6/12/2022 0:00,6/12/2022 0:00,1745,19,Mission,1902,2,624,BATTERY - SIMPLE ASSAULT,0416 1822 0429 1202 2004,82,F,A,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,15100    ROXFORD                      ST,,34.3197,-118.4622
